action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
1,0,0.6,action = 1,102,4,0.41343,0.3956,0.38368,0.39542,0.41343,4.692938266778792,4.8088306794890485,4.8088306794890485,4.8088306794890485,4.692938266778792,47.34281266778792,48.48390679489049,48.47198679489048,48.48372679489049,47.34281266778792
3,1,-0.4,action = 3,103,4,0.42577,0.37233,0.37194,0.40151,0.43792,4.697885431723959,4.697885431723959,4.81390001499112,4.81390001499112,4.697885431723959,47.404624317239595,47.35118431723959,48.5109401499112,48.5405101499112,47.41677431723959
2,0,0.6,action = 2,104,4,0.41953,0.37194,0.38946,0.40761,0.4566,4.702779668161673,4.702779668161673,4.818915114912839,4.702779668161673,4.702779668161673,47.44732668161674,47.39973668161674,48.57861114912839,47.43540668161673,47.48439668161674
4,1,-0.4,action = 4,105,4,0.41357,0.39574,0.39574,0.43182,0.44402,4.707622053642159,4.707622053642159,4.707622053642159,4.707622053642159,4.707622053642159,47.48979053642159,47.47196053642159,47.47196053642159,47.50804053642159,47.52024053642159
0,1,-0.4,action = 0,106,4,0.43792,0.38368,0.39542,0.40747,0.45021,4.712413633629618,4.712413633629618,4.712413633629618,4.712413633629618,4.604067852734336,47.56205633629617,47.50781633629617,47.519556336296176,47.53160633629618,46.49088852734336
3,0,0.6,action = 3,107,4,0.43196,0.37772,0.40747,0.41953,0.46889,4.6087006206885786,4.717155422753349,4.717155422753349,4.717155422753349,4.6087006206885786,46.518966206885786,47.54927422753349,47.579024227533495,47.59108422753349,46.55589620688579
2,0,0.6,action = 2,108,4,0.44411,0.38978,0.40151,0.40747,0.44426,4.61328570488822,4.7218484059987835,4.7218484059987835,4.61328570488822,4.61328570488822,46.5769670488822,47.60826405998784,47.61999405998784,46.540327048882205,46.5771170488822
1,1,-0.4,action = 1,109,4,0.43792,0.38978,0.3835,0.40761,0.45645,4.61782403981831,4.726493539841854,4.61782403981831,4.61782403981831,4.61782403981831,46.6161603981831,47.654715398418546,46.5617403981831,46.5858503981831,46.634690398183096
4,0,0.6,action = 4,110,4,0.43782,0.39574,0.37772,0.41962,0.4564,4.622316533165931,4.622316533165931,4.622316533165931,4.622316533165931,4.622316533165931,46.660985331659305,46.618905331659306,46.6008853316593,46.642785331659304,46.679565331659305
0,0,0.6,action = 0,111,4,0.44426,0.40771,0.3896,0.41357,0.45021,4.626764066826915,4.626764066826915,4.626764066826915,4.626764066826915,4.525064570133297,46.71190066826915,46.675350668269154,46.657240668269154,46.68121066826915,45.70085570133297
1,1,-0.4,action = 1,112,4,0.40747,0.39542,0.38368,0.38946,0.44402,4.52937121069117,4.631167497865981,4.631167497865981,4.631167497865981,4.52937121069117,45.7011821069117,46.70709497865981,46.69535497865981,46.70113497865981,45.7377321069117
